logFC	AveExpr	t	P.Value	adj.P.Val	B	ID	Symbol
-6.43695461383737	1.06750268690279	-26.1643300390563	8.3260017938365e-10	2.71413781809413e-06	12.6698520938069	ENST00000412094.2	NA
6.6288826259158	0.939451387209252	26.2696781326685	8.03352563598643e-10	2.70909875714239e-06	12.6160903987892	ENST00000456763.2	NA
6.5765069892223	0.918807550522222	25.8632864643705	9.22900508685472e-10	2.91145339506115e-06	12.4867858924026	ENST00000457861.1	NA
-0.306976474838351	9.33524378782124	-29.3025820938311	3.03462358905814e-10	1.41697462507223e-06	12.3960434879906	ENST00000348462.3	NA
6.57651665749497	0.921074041055334	25.4235298365477	1.0749783698342e-09	3.18568211145259e-06	12.3771978886242	ENST00000577200.1	NA
6.92426339854364	1.07721447696294	24.6264861373115	1.42680500244095e-09	3.51693551388716e-06	12.3356422699559	ENST00000293925.5	NA
-6.30499491274646	1.00134526677745	-24.823785736605	1.32913403868959e-09	3.51693551388716e-06	12.2421980402002	ENST00000304543.5	NA
-6.32380350407399	1.01153688442355	-24.6644847626051	1.40739145963246e-09	3.51693551388716e-06	12.2083590578533	ENST00000334444.6	NA
-6.33484864639311	1.0293684453821	-24.5810684921756	1.45039975736359e-09	3.51693551388716e-06	12.1927834750211	ENST00000505236.1	NA
6.52280789617726	0.920249865327653	24.575481177829	1.45333218684526e-09	3.51693551388716e-06	12.0792726573222	ENST00000444343.2	NA
6.52280789617726	0.920249865327653	24.575481177829	1.45333218684526e-09	3.51693551388716e-06	12.0792726573222	ENST00000597966.1	NA
6.45277243768368	0.854337412215681	24.6209473925474	1.42965948430546e-09	3.51693551388716e-06	12.0787520412935	ENST00000346436.6	NA
-6.86295595448376	1.29364806258754	-23.4537434206035	2.20049606595965e-09	4.76017179991733e-06	12.0782131174013	ENST00000367604.1	NA
-6.44352005220681	1.06955654439216	-23.9736469003763	1.81135553469581e-09	4.21765510751372e-06	12.0721159249463	ENST00000596951.1	NA
6.46094729590521	0.862410785895083	24.5356001295473	1.47445530006006e-09	3.51693551388716e-06	12.0648033643414	ENST00000337018.6	NA
7.03178718192946	1.12787803089443	23.5148898603425	2.15023817497942e-09	4.76017179991733e-06	12.0470205398815	ENST00000394904.3	NA
7.10051190634805	1.19698966843555	23.3512067004863	2.28772508406477e-09	4.76017179991733e-06	12.0466115650023	ENST00000528292.1	NA
6.66090587726262	0.970696289702761	23.3720833231103	2.26965870968208e-09	4.76017179991733e-06	11.8594402240089	ENST00000393063.1	NA
-6.20069100285112	0.949493930923341	-23.594088273864	2.08702585523397e-09	4.74652775610711e-06	11.8405069099736	ENST00000373452.2	NA
-6.31269183310782	1.00625760575932	-22.8364171274252	2.7878468455703e-09	5.558420844432e-06	11.6701671430912	ENST00000391555.1	NA
0.264758225824702	9.55777724762431	28.9442425374792	3.38661452537671e-10	1.48123798141583e-06	11.6312879343231	ENST00000283415.3	NA
-6.27609552239	0.985873628629058	-22.6430291579203	3.0061527742126e-09	5.558420844432e-06	11.5910065548993	ENST00000415654.1	NA
6.59693713824276	0.91434145158706	22.4520651884696	3.24048244784045e-09	5.558420844432e-06	11.5192277331013	ENST00000361509.3	NA
-6.27374066707907	1.07327469676662	-22.6690166978554	2.97574303604562e-09	5.558420844432e-06	11.5141553988008	ENST00000565905.1	NA
-6.80570504798869	1.24982725617362	-21.7110859449441	4.36205999479396e-09	6.18242981436052e-06	11.4733709605705	ENST00000443003.1	NA
6.46323029043119	0.850021444202998	22.4316503275039	3.26670920248561e-09	5.558420844432e-06	11.445206819792	ENST00000397111.5	NA
6.35785807798983	0.814473951613705	22.4546400958899	3.23719111204676e-09	5.558420844432e-06	11.4121985692147	ENST00000419916.2	NA
-6.1025906471712	0.921378913896781	-22.3147262284545	3.42153183920273e-09	5.558420844432e-06	11.4069404499471	ENST00000334136.5	NA
-6.1025906471712	0.921378913896781	-22.3147262284545	3.42153183920273e-09	5.558420844432e-06	11.4069404499471	ENST00000595349.1	NA
-6.09746860654708	0.897111482137324	-22.300022580155	3.44157092091283e-09	5.558420844432e-06	11.3973730380291	ENST00000504948.1	NA
-6.08514094224404	0.908744400848526	-22.281437798742	3.46708596053328e-09	5.558420844432e-06	11.3834349370709	ENST00000347458.5	NA
-6.1815714186331	0.938712948084629	-22.1201806700253	3.69749927229036e-09	5.73963398942279e-06	11.3818170811183	ENST00000318201.8	NA
6.27911278892659	0.771767840751739	22.4592260931925	3.23133831118836e-09	5.558420844432e-06	11.3628433596704	ENST00000370187.3	NA
-6.08564348801742	0.89216381642073	-22.1879383665964	3.59867608273763e-09	5.67633108889236e-06	11.3574203539365	ENST00000416666.2	NA
6.70156581064164	0.997317104309465	21.6710665678325	4.43387910099283e-09	6.19444580973706e-06	11.3355933942447	ENST00000545534.2	NA
-6.09406458281998	0.897430865110398	-21.8803323072817	4.07227283602911e-09	5.94399883581294e-06	11.2635146543874	ENST00000312413.6	NA
6.46698503290421	0.850355530571804	21.8243199906093	4.16574388580448e-09	5.99101357812131e-06	11.2541008407132	ENST00000344949.5	NA
6.29198242758951	0.781219934977129	21.9194524209788	4.00837092800898e-09	5.93937325613088e-06	11.2088850216523	ENST00000441779.2	NA
0.244679975736705	9.22798355963892	25.7646882551248	9.54798246024063e-10	2.9179529521851e-06	11.1669818906239	ENST00000252999.3	NA
-6.1833825095583	0.947038931868038	-21.3315753857033	5.09873045857445e-09	6.63620027758412e-06	11.1249862389702	ENST00000507711.1	NA
-5.99856846511207	0.848603734321313	-21.4126113539411	4.93053468727167e-09	6.63620027758412e-06	11.0660585133328	ENST00000532463.1	NA
6.27754138103304	0.81519119838333	21.5377437694453	4.68277012985332e-09	6.45002119505642e-06	11.0242230442331	ENST00000357123.4	NA
-5.95780385919183	0.827585374895711	-21.3140467636126	5.13594353725354e-09	6.63620027758412e-06	11.0126940665975	ENST00000308440.6	NA
-5.98683549129729	0.842840883514525	-21.1472819375328	5.5054484820507e-09	6.90263249105319e-06	10.9731636818805	ENST00000523752.1	NA
-5.94926515650647	0.823697757330708	-21.1084332707497	5.59570058529953e-09	6.92698150302996e-06	10.9408720495308	ENST00000440756.2	NA
-6.01781820235416	0.858616191122737	-20.8663546029733	6.19644911667019e-09	7.39002123615563e-06	10.8940255915749	ENST00000447929.1	NA
6.54269487137083	0.884297933174456	20.6430449475611	6.81457162386876e-09	7.93370276138387e-06	10.8875577651471	ENST00000438707.1	NA
6.12407647611924	0.690636441305581	21.2244044614921	5.33102410944883e-09	6.77074678939673e-06	10.8831675687406	ENST00000402121.3	NA
-5.94558195156602	0.821139487271884	-20.8811116650795	6.15784766507529e-09	7.39002123615563e-06	10.8631036678789	ENST00000568104.1	NA
6.130056736858	0.68818086386281	20.7365277851096	6.54785574826908e-09	7.71503075785511e-06	10.7221839259034	ENST00000300650.4	NA
-5.93306622418989	0.814658357206523	-20.3997537095842	7.56696233026668e-09	8.70601271868741e-06	10.6926797955145	ENST00000394142.3	NA
-6.06568426784138	0.886866327714248	-20.0428400934762	8.84298346664917e-09	9.60888409023284e-06	10.626400178581	ENST00000599846.1	NA
-6.32476823720729	1.0136580793268	-19.7577582442479	1.00344146759279e-08	1.02220373253372e-05	10.6132625049184	ENST00000483552.1	NA
-5.84655974337512	0.772343142706911	-20.260660130471	8.03821999211067e-09	9.03560602446509e-06	10.6037772801329	ENST00000543227.1	NA
-6.18677327413481	0.943867411714991	-19.769281179511	9.98294271303657e-09	1.02220373253372e-05	10.5711598462553	ENST00000307745.7	NA
-5.88193226974114	0.790469319276332	-20.0888588242518	8.66578904553127e-09	9.60888409023284e-06	10.5613303049299	ENST00000395835.3	NA
6.02645475700836	0.642591220764671	20.2743491195521	7.99042642904668e-09	9.03560602446509e-06	10.5155485560714	ENST00000559454.1	NA
6.31954941166378	0.774723116889711	19.8715392281428	9.53877614863352e-09	1.00305872414582e-05	10.5136916249597	ENST00000396504.2	NA
-5.8101893328266	0.75405523126976	-19.9744803821664	9.11366429516716e-09	9.75347683493036e-06	10.4860459675606	ENST00000367681.2	NA
6.06658622448552	0.655794993246364	20.0661382716847	8.752777184781e-09	9.60888409023284e-06	10.4601449558046	ENST00000371521.4	NA
-5.8954906891303	0.795836015503116	-19.560767195358	1.09614704818479e-08	1.06809045606828e-05	10.3761274754262	ENST00000544914.1	NA
-6.23392691402759	1.11132713110072	-19.959175072185	9.1755188794273e-09	9.75347683493036e-06	10.3666960870017	ENST00000373825.2	NA
-5.78261152364776	0.740557453897631	-19.546754688349	1.10309459648138e-08	1.06809045606828e-05	10.3206492881498	ENST00000396441.3	NA
5.98609828219862	0.625772796760718	19.6282019642143	1.06338367136561e-08	1.06147661760336e-05	10.2746407391059	ENST00000522566.1	NA
6.07410441505645	0.656921737315789	19.5118657799629	1.12060594882874e-08	1.07440841927164e-05	10.2672925147323	ENST00000518980.1	NA
6.28881679896065	0.758188298935335	19.1917011236106	1.29650941406399e-08	1.21915517450373e-05	10.2473005544629	ENST00000438068.2	NA
5.95489658556237	0.607050668099999	19.58822282419	1.08267446940912e-08	1.06809045606828e-05	10.2366030351123	ENST00000396649.3	NA
5.94091454115422	0.596773033162361	19.4256529635445	1.16521430889338e-08	1.10633139163328e-05	10.170739103565	ENST00000425654.2	NA
6.48441068080462	1.0544667039107	19.6275363503324	1.06370170791073e-08	1.06147661760336e-05	10.1520853376258	ENST00000544031.1	NA
-6.07802113828323	0.889585446136202	-18.7305577973744	1.60612821114816e-08	1.37858761617152e-05	10.1299898853978	ENST00000400913.1	NA
6.14711013298548	0.689498780210742	18.9329534020982	1.46114779573534e-08	1.33544811854148e-05	10.0870946582274	ENST00000410023.1	NA
-0.40516999543882	9.36866172966314	-23.1697260394416	2.45167415544542e-09	4.99503070899552e-06	10.0811875453533	ENST00000253788.5	NA
6.13333447671395	0.707451389067979	18.8686735073273	1.50555714337503e-08	1.36068582167604e-05	10.0791644017313	ENST00000426053.1	NA
5.94672102224074	0.596222639741136	19.0735068022556	1.36901478805521e-08	1.26304529431943e-05	10.0442145146836	ENST00000379404.1	NA
-5.96896168896324	0.834874257578324	-18.5936229937145	1.71324270089062e-08	1.4079543691899e-05	10.0369839412878	ENST00000431893.2	NA
-5.83288912765446	0.764167843538861	-18.7293700371919	1.60702477880826e-08	1.37858761617152e-05	10.0356169928242	ENST00000510158.1	NA
-0.364811653479618	9.14481208154313	-22.3108753255332	3.42676755942977e-09	5.558420844432e-06	10.0351220674284	ENST00000258091.5	NA
-5.71826218006207	0.708522487845544	-18.8463745428579	1.52131084176086e-08	1.36068582167604e-05	10.032054653505	ENST00000341761.4	NA
-5.68131751237913	0.724528029523798	-18.7632105981505	1.5816964363847e-08	1.37858761617152e-05	9.982243969384	ENST00000524333.1	NA
5.94209446416684	0.606829592745486	18.8141291177998	1.54441562662754e-08	1.36068582167604e-05	9.95996521706617	ENST00000259318.7	NA
-5.68210407602545	0.689469677486214	-18.6546078312816	1.66459053889489e-08	1.4079543691899e-05	9.94178110994466	ENST00000369903.2	NA
5.94973110361339	0.611484414513905	18.6030987884391	1.70558079694582e-08	1.4079543691899e-05	9.8861576963851	ENST00000393053.2	NA
6.50760590296118	1.07773424327177	19.0865659417729	1.36078698473629e-08	1.26304529431943e-05	9.8772703587785	ENST00000360185.4	NA
5.86620089897915	0.565173854589605	18.6416044845271	1.67483440312365e-08	1.4079543691899e-05	9.85178108411915	ENST00000392238.2	NA
-5.88660082442814	0.87722293955724	-18.3133991476224	1.95801709686547e-08	1.55678278038991e-05	9.84437894223178	ENST00000437994.2	NA
-5.71481808843558	0.70540586594002	-18.2840149079575	1.98585260407633e-08	1.56618109206165e-05	9.81211778704498	ENST00000372936.3	NA
6.25043016352607	0.77065251720888	17.9963148079528	2.28281797947063e-08	1.6912741235025e-05	9.78251383987151	ENST00000381482.3	NA
-5.68420572554512	0.691751584974551	-18.2040595052598	2.06383983991865e-08	1.60185092972099e-05	9.76882564879253	ENST00000356488.4	NA
5.9260933454485	0.583113816027685	18.3594976144289	1.91521554868089e-08	1.54364310328327e-05	9.76446946980635	ENST00000314177.8	NA
-5.84633345388245	0.774120001931998	-18.0296055469947	2.24605768289575e-08	1.68646898864183e-05	9.76229479471173	ENST00000359972.2	NA
-5.71000251114367	0.702873226455299	-18.0990507828368	2.17146794924378e-08	1.67211581178185e-05	9.73650180608335	ENST00000396229.2	NA
-5.59214003961631	0.668226712263067	-18.2172416172682	2.0507518056032e-08	1.60185092972099e-05	9.73471150536093	ENST00000493678.1	NA
6.14786531938197	0.718043898138939	17.8307054598097	2.47588042717918e-08	1.82051673966908e-05	9.67428690091366	ENST00000552296.2	NA
6.2317540615914	0.761866343968788	17.6736136188558	2.67585989092606e-08	1.91011473016871e-05	9.6404157521466	ENST00000324219.4	NA
-6.00309954856709	0.848448786811656	-17.5762429109143	2.80876761300779e-08	1.99045962836302e-05	9.62279228150771	ENST00000303434.4	NA
5.77365532266144	0.515498987349021	18.0177371161372	2.25908724896038e-08	1.68646898864183e-05	9.56215940157535	ENST00000246174.2	NA
-5.71628952473403	0.872248060630064	-17.739176332686	2.59029981912293e-08	1.87643237637872e-05	9.558216074485	ENST00000408038.2	NA
-5.54228483967888	0.620061305627799	-17.6744251801609	2.67478183908954e-08	1.91011473016871e-05	9.49417095741792	ENST00000545823.1	NA
-5.70207749322456	0.698945723598608	-17.4953281282592	2.92478984540267e-08	2.05156982729047e-05	9.48572172097607	ENST00000517403.1	NA
5.76603420709329	0.508221027855343	17.81311356163	2.49742965233347e-08	1.82265770783546e-05	9.47510887171133	ENST00000527226.1	NA
-6.08221723344262	0.887755457337769	-17.1689971711933	3.44970096644654e-08	2.29498983682748e-05	9.4647488065468	ENST00000354546.5	NA
-5.73847224244174	0.719489463052656	-17.3788778395011	3.10119753752224e-08	2.13831695922978e-05	9.45218087861179	ENST00000537543.1	NA
-5.52431995281578	0.610941078491	-17.4870488939041	2.93695767493907e-08	2.05156982729047e-05	9.40974923362079	ENST00000396723.5	NA
0.35875662360636	9.46552379297433	22.4766793376552	3.20917100447047e-09	5.558420844432e-06	9.37604175537005	ENST00000372733.3	NA
-5.52956161832285	0.614093753116308	-17.3753851520004	3.10666758622825e-08	2.13831695922978e-05	9.3666502298664	ENST00000383675.2	NA
-6.13411205308442	0.918279588733224	-16.9211777137563	3.91821175492077e-08	2.51056054928006e-05	9.3664968287523	ENST00000254286.4	NA
0.409830800506377	9.41190878692285	22.0605945324447	3.7868960204749e-09	5.78655463003661e-06	9.31599966341232	ENST00000225719.4	NA
-5.62196899126167	0.661003143325097	-17.0603730228086	3.6469501361551e-08	2.37768992376859e-05	9.27202923054205	ENST00000375964.6	NA
5.7018918751685	0.47745202168972	17.3626282027664	3.12673782064378e-08	2.13831695922978e-05	9.26444002250666	ENST00000392537.2	NA
5.81640762216516	0.527039601491152	17.2355665859044	3.33467608488855e-08	2.24906653601156e-05	9.26283503006687	ENST00000506395.1	NA
-5.49570735374657	0.61721462180962	-17.1542604301265	3.47575460343668e-08	2.29669879353439e-05	9.25958243167776	ENST00000396509.2	NA
5.87071327197565	0.575859998683797	17.0639133473895	3.64032771066409e-08	2.37768992376859e-05	9.23567007795276	ENST00000417934.2	NA
5.89578081069734	0.589321344966148	16.9920010247353	3.77749904135793e-08	2.44649350165297e-05	9.21653031071214	ENST00000521988.1	NA
0.836768074789612	8.02372489439284	18.0558924601842	2.2174945099906e-08	1.68108430701187e-05	9.17174870691045	ENST00000334047.7	NA
0.513035080531307	8.8793194631336	19.8151565923608	9.78090433105875e-09	1.01757823303818e-05	9.15953127474735	ENST00000371225.2	NA
6.44249507572042	0.825750446859986	16.4261333070734	5.08037838526009e-08	3.01112487385764e-05	9.11530283868738	ENST00000424225.1	NA
-5.7072367273871	0.700801456661048	-16.5388137891098	4.78563949127325e-08	2.92507258780667e-05	9.06971197341489	ENST00000600239.1	NA
5.64730423496312	0.454189282018843	16.9164719893514	3.92776485546142e-08	2.51056054928006e-05	9.05859848804569	ENST00000369962.3	NA
5.76908742761764	0.523796599776603	16.6505639814733	4.51192870861541e-08	2.84673592296157e-05	9.01283278913414	ENST00000539845.1	NA
-5.55295831340452	0.624207931954479	-16.4982814383309	4.88942084734185e-08	2.95161056645553e-05	8.99775990658797	ENST00000389868.3	NA
-5.42904469122289	0.56876547318796	-16.5468342133215	4.76539408315957e-08	2.92507258780667e-05	8.97266025651814	ENST00000498491.1	NA
-5.42904469122289	0.56876547318796	-16.5468342133215	4.76539408315957e-08	2.92507258780667e-05	8.97266025651814	ENST00000596688.1	NA
5.6201214389103	0.439021547711564	16.7372209051718	4.31160617177649e-08	2.73800990629144e-05	8.96843746235018	ENST00000402077.3	NA
-5.4053541825297	0.551703250203659	-16.5517690760607	4.75298450328602e-08	2.92507258780667e-05	8.96376634711887	ENST00000407598.2	NA
-5.39607263674036	0.54689423986239	-16.5039325507752	4.87480298566568e-08	2.95161056645553e-05	8.93882100810813	ENST00000438859.1	NA
-5.80550860832569	0.749567457472481	-16.1419705893231	5.91704451660055e-08	3.30661353429115e-05	8.91499940713454	ENST00000358716.4	NA
-5.50507926252505	0.600228715285432	-16.2438127131655	5.60081102791662e-08	3.2031071021936e-05	8.8654920316551	ENST00000583994.1	NA
-5.52434644762066	0.609772608842546	-16.2196894845504	5.67398835681123e-08	3.22609122880438e-05	8.86154282603427	ENST00000323441.6	NA
5.59129452314038	0.426480421090615	16.4573549885539	4.99674695195569e-08	2.97961504979577e-05	8.8374657291636	ENST00000370475.4	NA
5.59129452314038	0.426480421090615	16.4573549885539	4.99674695195569e-08	2.97961504979577e-05	8.8374657291636	ENST00000602057.1	NA
5.57303904604015	0.414487321525357	16.3578414635664	5.26876555879623e-08	3.10396944471372e-05	8.78295224983047	ENST00000594965.1	NA
5.57170324135478	0.416177191022174	16.3191942561813	5.37879621531738e-08	3.14981662201774e-05	8.76805459192521	ENST00000347936.2	NA
-5.31554374808578	0.560194305813932	-16.1870274526064	5.77476111647579e-08	3.24564806543535e-05	8.7666977810134	ENST00000601675.1	NA
-5.54718689002052	0.620993500691179	-15.989734595453	6.42727876778526e-08	3.51148450891374e-05	8.76355441104307	ENST00000439453.1	NA
-5.53299226663608	0.618315871089053	-15.9745832373102	6.48066938415324e-08	3.52098368012925e-05	8.75172839907053	ENST00000405807.4	NA
0.43559998444105	8.79530022660928	18.8266252127349	1.53541596525181e-08	1.36068582167604e-05	8.75167826297124	ENST00000249364.4	NA
5.68504401870241	0.460533347367119	16.100060007821	6.05288483552435e-08	3.36330609369377e-05	8.71456475601404	ENST00000337566.5	NA
-0.382235787139103	8.81633304815159	-18.6290018965154	1.68482927427961e-08	1.4079543691899e-05	8.70394833592751	ENST00000262030.3	NA
0.477330112059004	8.72967146377362	18.5464875700136	1.75192658688573e-08	1.42774717137075e-05	8.69293945265075	ENST00000582401.1	NA
-5.58740692799705	0.640880682425864	-15.7872255043553	7.18311224929736e-08	3.79714844551371e-05	8.68136400584078	ENST00000394353.2	NA
5.58471186622066	0.427505708044181	16.0164099646969	6.33445943811593e-08	3.48021607163229e-05	8.64675172940165	ENST00000342303.5	NA
-5.37452622645289	0.53691781022902	-15.8429147383827	6.96589144631936e-08	3.72256477591695e-05	8.63407948210648	ENST00000525895.1	NA
-5.32470941526059	0.510808018040003	-15.8326633006982	7.00532552942815e-08	3.7232924464697e-05	8.60878784512698	ENST00000447887.1	NA
-5.44445491925213	0.646616760421334	-15.7182360900377	7.46268056014545e-08	3.88198322010332e-05	8.59379711748608	ENST00000514697.1	NA
-5.49053043281271	0.592698468564073	-15.6654689187389	7.68464748840443e-08	3.91416719337766e-05	8.59157478447777	ENST00000372573.1	NA
-5.4600294138579	0.580162815473234	-15.6818089421255	7.61514083585664e-08	3.90083192782214e-05	8.59074206618377	ENST00000531452.1	NA
-5.33350995136389	0.515025407211714	-15.7655482365461	7.26968590530608e-08	3.80877010490634e-05	8.58127331461702	ENST00000318052.8	NA
5.52825016084033	0.419717624858298	15.9062061118214	6.72780652682594e-08	3.61649706641322e-05	8.55646905732716	ENST00000368210.3	NA
-6.39488138737994	1.04954435497522	-15.2023005283534	9.97945622340007e-08	4.64733772079719e-05	8.54725787558899	ENST00000488267.1	NA
5.95807463727108	0.627107261683507	15.4121805838765	8.85704436081052e-08	4.30932663316152e-05	8.51504662484362	ENST00000418917.2	NA
-5.92752330001973	0.815190562894935	-15.2354100799012	9.79237829720912e-08	4.58203653385438e-05	8.49589279009484	ENST00000420010.2	NA
5.50382098494936	0.382967439374484	15.7622423584613	7.28299002625376e-08	3.80877010490634e-05	8.49100309331122	ENST00000373329.1	NA
-5.28388891062339	0.490496014136257	-15.5790300106212	8.06422571909269e-08	4.0443125856342e-05	8.47521225046157	ENST00000477560.1	NA
-5.34702749877765	0.5631391296771	-15.496595033854	8.44564751578977e-08	4.17142474144778e-05	8.46326905327839	ENST00000586619.1	NA
-5.64426465280621	0.668975451423514	-15.2936490988979	9.47266090084839e-08	4.45374458076186e-05	8.45686478974286	ENST00000391918.2	NA
5.49273870304785	0.377342550328861	15.6809968872338	7.61857864117826e-08	3.90083192782214e-05	8.4490549697375	ENST00000435686.2	NA
-5.26811425226363	0.482912502141856	-15.523625842181	8.31841995255938e-08	4.13679667763009e-05	8.44322873173494	ENST00000445570.1	NA
5.5016166001437	0.374840176640922	15.6063913431675	7.94187432646278e-08	4.00348247297128e-05	8.41295135027864	ENST00000436621.1	NA
-5.28799814610818	0.493450308948588	-15.4230667360534	8.80276477464833e-08	4.30433190568367e-05	8.40432664453645	ENST00000327374.4	NA
5.56608285966806	0.421081840230581	15.4537666696489	8.65166520133985e-08	4.25170652444739e-05	8.38506648452919	ENST00000296402.5	NA
5.4878037713042	0.368159156453407	15.520454265018	8.33323733823946e-08	4.13679667763009e-05	8.36749882418053	ENST00000448361.1	NA
-5.32043560819932	0.508154075415545	-15.3168939370101	9.34829423029052e-08	4.43794385558865e-05	8.36493843019681	ENST00000332704.5	NA
-5.34317948302943	0.521493981493759	-15.2941946716375	9.46972101922943e-08	4.45374458076186e-05	8.36373247141694	ENST00000544168.1	NA
5.61199767369679	0.422858743903422	15.3608443558664	9.11805706093003e-08	4.37935965311983e-05	8.34309240728435	ENST00000219302.3	NA
5.57501524070652	0.405719413562598	15.3623581603504	9.11023953683718e-08	4.37935965311983e-05	8.32901017593398	ENST00000452790.2	NA
5.98504617112527	0.599734378312629	15.0718852563199	1.07557961726229e-07	4.80699840189518e-05	8.32843194265105	ENST00000398741.1	NA
5.56866358336683	0.402716381303743	15.3488792650124	9.18010868540891e-08	4.37935965311983e-05	8.32007990692422	ENST00000487078.1	NA
0.494594878651648	8.47801046328843	17.2829305703402	3.25542436882227e-08	2.2108626815901e-05	8.29051226315353	ENST00000415912.2	NA
-5.36878339546846	0.531952064920584	-15.1089851272954	1.05283515022082e-07	4.78893086120209e-05	8.28086166069501	ENST00000350199.4	NA
5.44265928733336	0.349849044539351	15.3518625685471	9.16459347007205e-08	4.37935965311983e-05	8.27280238299094	ENST00000434354.2	NA
-5.75445187991542	0.723649449761915	-14.8165447469318	1.24769949442707e-07	5.21561620201903e-05	8.23847439946504	ENST00000529480.1	NA
5.69519157195317	0.460905902773	15.0704525651102	1.07646878676317e-07	4.80699840189518e-05	8.23455708838349	ENST00000526094.1	NA
-5.21385177515922	0.455846891975947	-15.1177275204688	1.04755338883662e-07	4.78717213370454e-05	8.22922805711842	ENST00000567188.1	NA
-5.21396031685969	0.456014324626919	-15.0994235244815	1.05864562225621e-07	4.79306706613639e-05	8.22054247342793	ENST00000398422.2	NA
-5.22615077093705	0.462370341702626	-15.0798250446633	1.07066667115738e-07	4.80699840189518e-05	8.21599974527613	ENST00000221735.7	NA
-5.25120910020389	0.475185324993191	-15.0420169571177	1.09428618878735e-07	4.86435081056631e-05	8.20738229346542	ENST00000488466.1	NA
-5.35160809347617	0.523339251915481	-14.9511829398345	1.15342523414787e-07	4.96020015185388e-05	8.19693628603155	ENST00000413447.1	NA
5.4729640709128	0.372101442353074	15.1445537081589	1.03152846032489e-07	4.75841159327702e-05	8.19681242290907	ENST00000276816.4	NA
5.94270559062094	0.578404022694478	14.8091898477543	1.25308979423713e-07	5.21561620201903e-05	8.18168788917672	ENST00000329524.4	NA
